ID,Task.Name,Trial.Number,Dilemma,Personal,DPv1.0.Permissible,Personal.force,Intention,DPv2.0.Permissible,RT,Permissible
7803383,Main Stimuli P_YES,43,footbridgeMine,Yes,No,Yes,Yes,No,1439,0
7803383,Main Stimuli P_YES,44,man-in-frontTruck,No,Yes,No,No,Yes,2163.6,0
7803383,Main Stimuli P_YES,45,drop manTruck,Yes,No,No,Yes,Yes,380.8,0
7803383,Main Stimuli P_YES,46,disproportionate death,No,Yes,No,No,Yes,2929,0
7803383,Main Stimuli P_YES,47,InexpensiveRescueCrane,No,Yes,No,No,Yes,333.4,0
7803383,Main Stimuli P_YES,48,expensive equipmentCrane,No,Yes,No,No,Yes,1060.4,0
7803383,Main Stimuli P_YES,49,BystanderPHO,No,No,No,Yes,Yes,3173.9,0
7803383,Main Stimuli P_YES,50,FootbridgePHACrane,Yes,No,Yes,Yes,No,295.1,0
7803383,Main Stimuli P_YES,51,FootbridgePHA,Yes,No,Yes,Yes,No,1449.3,0
7803383,Main Stimuli P_YES,52,DropEquipmentMine,No,Yes,No,Yes,Yes,2379.4,1
7803383,Main Stimuli P_YES,53,bystanderCrane,No,Yes,No,No,Yes,1623,0
7803383,Main Stimuli P_YES,54,SubstitutedConsentTruck,Yes,No,Yes,No,Yes,1163.4,1
7803383,Main Stimuli P_YES,55,intentional homicide,No,Yes,No,Yes,Yes,333,0
7803383,Main Stimuli P_YES,56,BystanderPHOTruck,No,No,No,Yes,Yes,239.7,0
7803383,Main Stimuli P_YES,57,collapse bridgeCrane,Yes,No,No,No,Yes,953.1,0
7803383,Main Stimuli P_YES,58,costless rescue,No,Yes,No,No,Yes,585.9,1
7803383,Main Stimuli P_YES,59,footbridgeCrane,Yes,No,Yes,Yes,No,374,0
7803383,Main Stimuli P_YES,60,collapse bridgeTruck,Yes,No,No,No,Yes,5519.9,0
7803383,Main Stimuli P_YES,61,implied consentCrane,Yes,No,Yes,Yes,No,452.7,1
7803383,Main Stimuli P_YES,62,ExpensiveRescue,No,Yes,No,No,Yes,337.9,1
7803383,Main Stimuli P_YES,63,SuicidalRescueMine,Yes,No,No,Yes,Yes,4270.7,1
7803383,Main Stimuli P_YES,64,man-in-front,No,Yes,No,No,Yes,2704,0
7803383,Main Stimuli P_YES,65,ExpensiveCollapse,No,Yes,No,No,Yes,151.8,1
7803383,Main Stimuli P_YES,66,intentional homicideMine,No,Yes,No,Yes,Yes,292.2,0
7803383,Main Stimuli P_YES,67,HypotheticalConsent,Yes,No,Yes,Yes,No,337,1
7803383,Main Stimuli P_YES,68,DropEquipmentTruck,No,Yes,No,Yes,Yes,2078,1
7803383,Main Stimuli P_YES,69,footbridge,Yes,No,Yes,Yes,No,772.6,0
7803383,Main Stimuli P_YES,70,costless rescueMine,No,Yes,No,No,Yes,1003.8,1
7803383,Main Stimuli P_YES,71,SubstitutedConsentMine,Yes,No,Yes,No,Yes,1727.9,1
7803383,Main Stimuli P_YES,72,man-in-frontMine,No,Yes,No,No,Yes,1919,0
7803383,Main Stimuli P_YES,73,FootbridgePHO,No,No,No,Yes,Yes,187.9,0
7803383,Main Stimuli P_YES,74,BystanderPHA&OMine,No,Yes,No,Yes,Yes,5918,0
7803383,Main Stimuli P_YES,75,bystanderTruck,No,Yes,No,No,Yes,985,0
7803383,Main Stimuli P_YES,76,ExpensiveCollapseMine,No,Yes,No,No,Yes,1740.3,1
7803383,Main Stimuli P_YES,77,man-in-frontCrane,No,Yes,No,No,Yes,550.5,0
7803383,Main Stimuli P_YES,78,EfficientRiskTruck,No,Yes,No,No,Yes,285.6,1
7803383,Main Stimuli P_YES,79,ExpensiveCollapseCrane,No,Yes,No,No,Yes,324.3,1
7803383,Main Stimuli P_YES,80,footbridgeTruck,Yes,No,Yes,Yes,No,610.7,0
7803383,Main Stimuli P_YES,81,FootbridgePHATruck,Yes,No,Yes,Yes,No,407.4,0
7803383,Main Stimuli P_YES,82,loopTruck,No,Yes,No,Yes,Yes,579.5,0
7803383,Main Stimuli P_YES,83,FootbridgePHOTruck,No,No,No,Yes,Yes,576.5,0
7803383,Main Stimuli P_YES,84,BystanderPHA&O,No,Yes,No,Yes,Yes,229.5,0
7803383,Main Stimuli P_YES,85,intentional homicideCrane,No,Yes,No,Yes,Yes,5.600000024,0
7803383,Main Stimuli P_YES,86,BystanderPHA&OCrane,No,Yes,No,Yes,Yes,25.29999995,0
7803383,Main Stimuli P_YES,87,disproportionate deathMine,No,Yes,No,No,Yes,511.1,0
7803383,Main Stimuli P_YES,88,disproportionate deathCrane,No,Yes,No,No,Yes,492.6,0
7803383,Main Stimuli P_YES,89,InefficientRiskMine,No,Yes,No,No,Yes,281.7,0
7803383,Main Stimuli P_YES,90,InexpensiveRescue,No,Yes,No,No,Yes,1102.1,1
7803383,Main Stimuli P_YES,91,better alternative,No,Yes,No,No,Yes,425.8,0
7803383,Main Stimuli P_YES,92,FootbridgePHA&O,Yes,No,Yes,Yes,No,509.8,0
7803383,Main Stimuli P_YES,93,SuicidalRescueCrane,Yes,No,No,Yes,Yes,453.4,0
7803383,Main Stimuli P_YES,94,InefficientRiskCrane,No,Yes,No,No,Yes,349,0
7803383,Main Stimuli P_YES,95,BystanderPHA&OTruck,No,Yes,No,Yes,Yes,899.8,0
7803383,Main Stimuli P_YES,96,expensive equipmentMine,No,Yes,No,No,Yes,37.39999998,0
7803383,Main Stimuli P_YES,97,expensive equipment,No,Yes,No,No,Yes,138.6,0
7803383,Main Stimuli P_YES,98,better alternativeMine,No,Yes,No,No,Yes,272.2,0
7803383,Main Stimuli P_YES,99,loop,No,Yes,No,Yes,Yes,56.5,0
7803383,Main Stimuli P_YES,100,loopMine,No,Yes,No,Yes,Yes,651,0
7803383,Main Stimuli P_YES,101,InefficientRisk,No,Yes,No,No,Yes,583.4,0
7803383,Main Stimuli P_YES,102,FootbridgePHAMine,Yes,No,Yes,Yes,No,268,0
7803383,Main Stimuli P_YES,103,ExpensiveRescueTruck,No,Yes,No,No,Yes,102.2,1
7803383,Main Stimuli P_YES,104,implied consentMine,Yes,No,Yes,Yes,No,325.3,1
7803373,Main Stimuli P_YES,1,costless rescueMine,No,Yes,No,No,Yes,753,1
7803373,Main Stimuli P_YES,2,costless rescue,No,Yes,No,No,Yes,1443,1
7803373,Main Stimuli P_YES,3,HypotheticalConsentTruck,Yes,No,Yes,Yes,No,3277,1
7803373,Main Stimuli P_YES,4,FootbridgePHAMine,Yes,No,Yes,Yes,No,2488,1
7803373,Main Stimuli P_YES,5,SuicidalRescueTruck,Yes,No,No,Yes,Yes,3190,1
7803373,Main Stimuli P_YES,6,intentional homicideTruck,No,Yes,No,Yes,Yes,1018,0
7803373,Main Stimuli P_YES,7,BystanderPHA&OCrane,No,Yes,No,Yes,Yes,2031,0
7803373,Main Stimuli P_YES,8,SuicidalRescueCrane,Yes,No,No,Yes,Yes,2112,1
7803373,Main Stimuli P_YES,9,expensive equipmentTruck,No,Yes,No,No,Yes,1790,0
7803373,Main Stimuli P_YES,10,disproportionate death,No,Yes,No,No,Yes,5417,0
7803373,Main Stimuli P_YES,11,footbridgeTruck,Yes,No,Yes,Yes,No,1321,1
7803373,Main Stimuli P_YES,12,FootbridgePHOTruck,No,No,No,Yes,Yes,2050,0
7803373,Main Stimuli P_YES,13,costless rescueTruck,No,Yes,No,No,Yes,1356,1
7803373,Main Stimuli P_YES,14,InexpensiveRescueMine,No,Yes,No,No,Yes,1238,1
7803373,Main Stimuli P_YES,15,InefficientRiskMine,No,Yes,No,No,Yes,2158,0
7803373,Main Stimuli P_YES,16,ExpensiveCollapse,No,Yes,No,No,Yes,1285,1
7803373,Main Stimuli P_YES,17,ExpensiveRescueMine,No,Yes,No,No,Yes,529,1
7803373,Main Stimuli P_YES,18,SuicidalRescueMine,Yes,No,No,Yes,Yes,929,1
7803373,Main Stimuli P_YES,19,loopTruck,No,Yes,No,Yes,Yes,2281,1
7803373,Main Stimuli P_YES,20,BystanderPHOCrane,No,No,No,Yes,Yes,910,0
7803373,Main Stimuli P_YES,21,expensive equipmentMine,No,Yes,No,No,Yes,1716,0
7803373,Main Stimuli P_YES,22,FootbridgePHA&OMine,Yes,No,Yes,Yes,No,515,0
7803373,Main Stimuli P_YES,23,disproportionate deathTruck,No,Yes,No,No,Yes,2728,0
7803373,Main Stimuli P_YES,24,bystander,No,Yes,No,No,Yes,3461,1
7803373,Main Stimuli P_YES,25,BystanderPHO,No,No,No,Yes,Yes,835,0
7803373,Main Stimuli P_YES,26,FootbridgePHA,Yes,No,Yes,Yes,No,538,0
7803373,Main Stimuli P_YES,27,better alternativeCrane,No,Yes,No,No,Yes,1283,0
7803373,Main Stimuli P_YES,28,man-in-frontCrane,No,Yes,No,No,Yes,1692,1
7803373,Main Stimuli P_YES,29,SubstitutedConsentMine,Yes,No,Yes,No,Yes,1967,1
7803373,Main Stimuli P_YES,30,FootbridgePHATruck,Yes,No,Yes,Yes,No,726,0
7803373,Main Stimuli P_YES,31,BystanderPHOMine,No,No,No,Yes,Yes,2128,0
7803373,Main Stimuli P_YES,32,ExpensiveRescueTruck,No,Yes,No,No,Yes,1574,1
7803373,Main Stimuli P_YES,33,man-in-front,No,Yes,No,No,Yes,2199,0
7803373,Main Stimuli P_YES,34,implied consentTruck,Yes,No,Yes,Yes,No,1296,1
7803373,Main Stimuli P_YES,35,collapse bridge,Yes,No,No,No,Yes,1499,1
7803373,Main Stimuli P_YES,36,SuicidalRescue,Yes,No,No,Yes,Yes,446,1
7803373,Main Stimuli P_YES,37,FootbridgePHA&OCrane,Yes,No,Yes,Yes,No,4938,0
7803373,Main Stimuli P_YES,38,loopMine,No,Yes,No,Yes,Yes,2095,1
7803373,Main Stimuli P_YES,39,ExpensiveCollapseMine,No,Yes,No,No,Yes,1559,1
7803373,Main Stimuli P_YES,40,InexpensiveRescue,No,Yes,No,No,Yes,526,1
7803373,Main Stimuli P_YES,41,EfficientRiskTruck,No,Yes,No,No,Yes,980,1
7803373,Main Stimuli P_YES,42,BystanderPHA&O,No,Yes,No,Yes,Yes,1924,0
7803373,Main Stimuli P_YES,43,EfficientRisk,No,Yes,No,No,Yes,1101,1
7803373,Main Stimuli P_YES,44,better alternative,No,Yes,No,No,Yes,2156,0
7803373,Main Stimuli P_YES,45,FootbridgePHOCrane,No,No,No,Yes,Yes,3365,0
7803373,Main Stimuli P_YES,46,InexpensiveRescueCrane,No,Yes,No,No,Yes,374,1
7803373,Main Stimuli P_YES,47,BystanderPHOTruck,No,No,No,Yes,Yes,2361,0
7803373,Main Stimuli P_YES,48,better alternativeMine,No,Yes,No,No,Yes,1971,1
7803373,Main Stimuli P_YES,49,man-in-frontMine,No,Yes,No,No,Yes,507,1
7803373,Main Stimuli P_YES,50,implied consentCrane,Yes,No,Yes,Yes,No,1020,1
7803373,Main Stimuli P_YES,51,EfficientRiskMine,No,Yes,No,No,Yes,488,1
7803373,Main Stimuli P_YES,52,disproportionate deathCrane,No,Yes,No,No,Yes,665,0
7803373,Main Stimuli P_YES,53,bystanderCrane,No,Yes,No,No,Yes,1037,0
7803373,Main Stimuli P_YES,54,intentional homicideMine,No,Yes,No,Yes,Yes,977,0
7803373,Main Stimuli P_YES,55,FootbridgePHA&OTruck,Yes,No,Yes,Yes,No,1779,0
7803373,Main Stimuli P_YES,56,implied consent,Yes,No,Yes,Yes,No,1183,1
7803373,Main Stimuli P_YES,57,collapse bridgeMine,Yes,No,No,No,Yes,2789,0
7803373,Main Stimuli P_YES,58,DropEquipmentCrane,No,Yes,No,Yes,Yes,1263,1
7803373,Main Stimuli P_YES,59,drop manCrane,Yes,No,No,Yes,Yes,407,1
7803373,Main Stimuli P_YES,60,costless rescueCrane,No,Yes,No,No,Yes,526,1
7803373,Main Stimuli P_YES,61,loopCrane,No,Yes,No,Yes,Yes,1209,0
7803373,Main Stimuli P_YES,62,intentional homicideCrane,No,Yes,No,Yes,Yes,679,0
7803373,Main Stimuli P_YES,63,ExpensiveCollapseCrane,No,Yes,No,No,Yes,1788,1
7803373,Main Stimuli P_YES,64,HypotheticalConsentMine,Yes,No,Yes,Yes,No,689,1
7803373,Main Stimuli P_YES,65,ExpensiveRescue,No,Yes,No,No,Yes,370,1
7803373,Main Stimuli P_YES,66,footbridgeMine,Yes,No,Yes,Yes,No,1381,0
7803373,Main Stimuli P_YES,67,FootbridgePHA&O,Yes,No,Yes,Yes,No,505,0
7803373,Main Stimuli P_YES,68,DropEquipment,No,Yes,No,Yes,Yes,423,1
7803373,Main Stimuli P_YES,69,SubstitutedConsent,Yes,No,Yes,No,Yes,513,1
7803373,Main Stimuli P_YES,70,better alternativeTruck,No,Yes,No,No,Yes,695,1
7803373,Main Stimuli P_YES,71,BystanderPHA&OTruck,No,Yes,No,Yes,Yes,788,0
7803373,Main Stimuli P_YES,72,collapse bridgeTruck,Yes,No,No,No,Yes,588,1
7803373,Main Stimuli P_YES,73,drop manMine,Yes,No,No,Yes,Yes,406,1
7803373,Main Stimuli P_YES,74,FootbridgePHACrane,Yes,No,Yes,Yes,No,330,0
7803373,Main Stimuli P_YES,75,FootbridgePHO,No,No,No,Yes,Yes,665,0
7803373,Main Stimuli P_YES,76,HypotheticalConsent,Yes,No,Yes,Yes,No,2754,1
7803373,Main Stimuli P_YES,77,man-in-frontTruck,No,Yes,No,No,Yes,811,1
7803373,Main Stimuli P_YES,78,bystanderMine,No,Yes,No,No,Yes,794,1
7803373,Main Stimuli P_YES,79,ExpensiveRescueCrane,No,Yes,No,No,Yes,666,0
7803373,Main Stimuli P_YES,80,EfficientRiskCrane,No,Yes,No,No,Yes,458,1
7803373,Main Stimuli P_YES,81,drop manTruck,Yes,No,No,Yes,Yes,262,1
7803373,Main Stimuli P_YES,82,intentional homicide,No,Yes,No,Yes,Yes,860,0
7803373,Main Stimuli P_YES,83,HypotheticalConsentCrane,Yes,No,Yes,Yes,No,660,1
7803373,Main Stimuli P_YES,84,footbridgeCrane,Yes,No,Yes,Yes,No,463,1
7803373,Main Stimuli P_YES,85,loop,No,Yes,No,Yes,Yes,3392,0
7803373,Main Stimuli P_YES,86,FootbridgePHOMine,No,No,No,Yes,Yes,2956,0
7803373,Main Stimuli P_YES,87,BystanderPHA&OMine,No,Yes,No,Yes,Yes,739,0
7803373,Main Stimuli P_YES,88,bystanderTruck,No,Yes,No,No,Yes,848,1
7803373,Main Stimuli P_YES,89,DropEquipmentTruck,No,Yes,No,Yes,Yes,1991,1
7803373,Main Stimuli P_YES,90,footbridge,Yes,No,Yes,Yes,No,600,1
7803373,Main Stimuli P_YES,91,SubstitutedConsentCrane,Yes,No,Yes,No,Yes,288,1
7803373,Main Stimuli P_YES,92,implied consentMine,Yes,No,Yes,Yes,No,433,1
7803373,Main Stimuli P_YES,93,InefficientRiskCrane,No,Yes,No,No,Yes,389,0
7803373,Main Stimuli P_YES,94,SubstitutedConsentTruck,Yes,No,Yes,No,Yes,482,1
7803373,Main Stimuli P_YES,95,expensive equipmentCrane,No,Yes,No,No,Yes,430,0
7803373,Main Stimuli P_YES,96,disproportionate deathMine,No,Yes,No,No,Yes,583,0
7803373,Main Stimuli P_YES,97,DropEquipmentMine,No,Yes,No,Yes,Yes,36,1
7803373,Main Stimuli P_YES,98,ExpensiveCollapseTruck,No,Yes,No,No,Yes,364,1
7803373,Main Stimuli P_YES,99,collapse bridgeCrane,Yes,No,No,No,Yes,483,1
7803373,Main Stimuli P_YES,100,expensive equipment,No,Yes,No,No,Yes,222,0
7803373,Main Stimuli P_YES,101,drop man,Yes,No,No,Yes,Yes,568,1
7803373,Main Stimuli P_YES,102,InefficientRiskTruck,No,Yes,No,No,Yes,998,0
7803373,Main Stimuli P_YES,103,InefficientRisk,No,Yes,No,No,Yes,575,0
7803373,Main Stimuli P_YES,104,InexpensiveRescueTruck,No,Yes,No,No,Yes,276,1
7803368,Main Stimuli P_YES,1,ExpensiveRescueTruck,No,Yes,No,No,Yes,7803,1
7803368,Main Stimuli P_YES,2,bystanderTruck,No,Yes,No,No,Yes,568,0
7803368,Main Stimuli P_YES,3,loopMine,No,Yes,No,Yes,Yes,2947,0
7803368,Main Stimuli P_YES,4,FootbridgePHOMine,No,No,No,Yes,Yes,4856,1
7803368,Main Stimuli P_YES,5,intentional homicideTruck,No,Yes,No,Yes,Yes,2499,0
7803368,Main Stimuli P_YES,6,footbridgeMine,Yes,No,Yes,Yes,No,3571,0
7803368,Main Stimuli P_YES,7,expensive equipment,No,Yes,No,No,Yes,2452,0
7803368,Main Stimuli P_YES,8,SuicidalRescueCrane,Yes,No,No,Yes,Yes,4061,1
7803368,Main Stimuli P_YES,9,BystanderPHO,No,No,No,Yes,Yes,1298,0
7803368,Main Stimuli P_YES,10,FootbridgePHACrane,Yes,No,Yes,Yes,No,3890,0
7803368,Main Stimuli P_YES,11,FootbridgePHA&O,Yes,No,Yes,Yes,No,2567,0
7803368,Main Stimuli P_YES,12,EfficientRiskCrane,No,Yes,No,No,Yes,1981,1
7803368,Main Stimuli P_YES,13,implied consentTruck,Yes,No,Yes,Yes,No,2883,1
7803368,Main Stimuli P_YES,14,costless rescue,No,Yes,No,No,Yes,4053,1
7803368,Main Stimuli P_YES,15,collapse bridgeMine,Yes,No,No,No,Yes,2437,0
7803368,Main Stimuli P_YES,16,FootbridgePHA&OCrane,Yes,No,Yes,Yes,No,1995,0
7803368,Main Stimuli P_YES,17,ExpensiveRescue,No,Yes,No,No,Yes,582,1
7803368,Main Stimuli P_YES,18,SubstitutedConsent,Yes,No,Yes,No,Yes,2475,1
7803368,Main Stimuli P_YES,19,ExpensiveCollapseCrane,No,Yes,No,No,Yes,1529,1
7803368,Main Stimuli P_YES,20,BystanderPHOMine,No,No,No,Yes,Yes,5355,1
7803368,Main Stimuli P_YES,21,SuicidalRescueMine,Yes,No,No,Yes,Yes,2445,1
7803368,Main Stimuli P_YES,22,FootbridgePHAMine,Yes,No,Yes,Yes,No,3696,0
7803368,Main Stimuli P_YES,23,FootbridgePHA&OMine,Yes,No,Yes,Yes,No,1903,0
7803368,Main Stimuli P_YES,24,implied consentCrane,Yes,No,Yes,Yes,No,1619,1
7803368,Main Stimuli P_YES,25,loopCrane,No,Yes,No,Yes,Yes,3721,0
7803368,Main Stimuli P_YES,26,ExpensiveCollapse,No,Yes,No,No,Yes,6506,0
7803368,Main Stimuli P_YES,27,collapse bridgeCrane,Yes,No,No,No,Yes,4515,0
7803368,Main Stimuli P_YES,28,collapse bridge,Yes,No,No,No,Yes,1925,0
7803368,Main Stimuli P_YES,29,SuicidalRescueTruck,Yes,No,No,Yes,Yes,2320,1
7803368,Main Stimuli P_YES,30,InefficientRiskMine,No,Yes,No,No,Yes,2180,1
7803368,Main Stimuli P_YES,31,FootbridgePHOCrane,No,No,No,Yes,Yes,7857,1
7803368,Main Stimuli P_YES,32,ExpensiveRescueMine,No,Yes,No,No,Yes,1838,1
7803368,Main Stimuli P_YES,33,BystanderPHA&O,No,Yes,No,Yes,Yes,4274,0
7803368,Main Stimuli P_YES,34,footbridgeCrane,Yes,No,Yes,Yes,No,1563,0
7803368,Main Stimuli P_YES,35,drop man,Yes,No,No,Yes,Yes,1968,0
7803368,Main Stimuli P_YES,36,man-in-frontTruck,No,Yes,No,No,Yes,3104,1
7803368,Main Stimuli P_YES,37,InefficientRisk,No,Yes,No,No,Yes,3218,1
7803368,Main Stimuli P_YES,38,FootbridgePHA,Yes,No,Yes,Yes,No,506,0
7803368,Main Stimuli P_YES,39,bystanderMine,No,Yes,No,No,Yes,747,1
7803368,Main Stimuli P_YES,40,footbridge,Yes,No,Yes,Yes,No,2684,0
7803368,Main Stimuli P_YES,41,FootbridgePHO,No,No,No,Yes,Yes,2565,1
7803368,Main Stimuli P_YES,42,man-in-frontMine,No,Yes,No,No,Yes,2658,0
7803368,Main Stimuli P_YES,43,HypotheticalConsent,Yes,No,Yes,Yes,No,500,1
7803368,Main Stimuli P_YES,44,expensive equipmentCrane,No,Yes,No,No,Yes,2362,0
7803368,Main Stimuli P_YES,45,disproportionate deathMine,No,Yes,No,No,Yes,6249,0
7803368,Main Stimuli P_YES,46,ExpensiveRescueCrane,No,Yes,No,No,Yes,708,1
7803368,Main Stimuli P_YES,47,expensive equipmentMine,No,Yes,No,No,Yes,2178,0
7803368,Main Stimuli P_YES,48,drop manMine,Yes,No,No,Yes,Yes,1947,0
7803368,Main Stimuli P_YES,49,drop manCrane,Yes,No,No,Yes,Yes,2354,0
7803368,Main Stimuli P_YES,50,footbridgeTruck,Yes,No,Yes,Yes,No,1240,0
7803368,Main Stimuli P_YES,51,implied consent,Yes,No,Yes,Yes,No,486,1
7803368,Main Stimuli P_YES,52,InexpensiveRescueTruck,No,Yes,No,No,Yes,3271,0
7803368,Main Stimuli P_YES,53,implied consentMine,Yes,No,Yes,Yes,No,624,1
7803368,Main Stimuli P_YES,54,man-in-front,No,Yes,No,No,Yes,1060,0
7803368,Main Stimuli P_YES,55,EfficientRiskMine,No,Yes,No,No,Yes,705,1
7803368,Main Stimuli P_YES,56,disproportionate deathTruck,No,Yes,No,No,Yes,1324,0
7803368,Main Stimuli P_YES,57,EfficientRiskTruck,No,Yes,No,No,Yes,1797,0
7803368,Main Stimuli P_YES,58,InefficientRiskTruck,No,Yes,No,No,Yes,1122,0
7803368,Main Stimuli P_YES,59,DropEquipmentMine,No,Yes,No,Yes,Yes,2923,0
7803368,Main Stimuli P_YES,60,FootbridgePHOTruck,No,No,No,Yes,Yes,4081,0
7803368,Main Stimuli P_YES,61,intentional homicideMine,No,Yes,No,Yes,Yes,6554,0
7803368,Main Stimuli P_YES,62,costless rescueTruck,No,Yes,No,No,Yes,529,1
7803368,Main Stimuli P_YES,63,costless rescueCrane,No,Yes,No,No,Yes,939,1
7803368,Main Stimuli P_YES,64,better alternativeCrane,No,Yes,No,No,Yes,826,0
7803368,Main Stimuli P_YES,65,FootbridgePHA&OTruck,Yes,No,Yes,Yes,No,1758,0
7803368,Main Stimuli P_YES,66,ExpensiveCollapseMine,No,Yes,No,No,Yes,1457,0
7803368,Main Stimuli P_YES,67,FootbridgePHATruck,Yes,No,Yes,Yes,No,2362,0
7803368,Main Stimuli P_YES,68,BystanderPHOCrane,No,No,No,Yes,Yes,533,0
7803368,Main Stimuli P_YES,69,ExpensiveCollapseTruck,No,Yes,No,No,Yes,1471,0
7803368,Main Stimuli P_YES,70,HypotheticalConsentCrane,Yes,No,Yes,Yes,No,2181,0
7803368,Main Stimuli P_YES,71,bystanderCrane,No,Yes,No,No,Yes,1760,0
7803368,Main Stimuli P_YES,72,InefficientRiskCrane,No,Yes,No,No,Yes,411,1
7803368,Main Stimuli P_YES,73,HypotheticalConsentTruck,Yes,No,Yes,Yes,No,826,0
7803368,Main Stimuli P_YES,74,SubstitutedConsentMine,Yes,No,Yes,No,Yes,2229,1
7803368,Main Stimuli P_YES,75,EfficientRisk,No,Yes,No,No,Yes,3138,0
7803368,Main Stimuli P_YES,76,InexpensiveRescueMine,No,Yes,No,No,Yes,905,1
7803368,Main Stimuli P_YES,77,intentional homicide,No,Yes,No,Yes,Yes,3324,1
7803368,Main Stimuli P_YES,78,better alternativeMine,No,Yes,No,No,Yes,2064,0
7803368,Main Stimuli P_YES,79,BystanderPHA&OMine,No,Yes,No,Yes,Yes,659,0
7803368,Main Stimuli P_YES,80,better alternativeTruck,No,Yes,No,No,Yes,1345,0
7803368,Main Stimuli P_YES,81,intentional homicideCrane,No,Yes,No,Yes,Yes,1643,0
7803368,Main Stimuli P_YES,82,costless rescueMine,No,Yes,No,No,Yes,1719,1
7803368,Main Stimuli P_YES,83,loopTruck,No,Yes,No,Yes,Yes,732,0
7803368,Main Stimuli P_YES,84,drop manTruck,Yes,No,No,Yes,Yes,421,0
7803368,Main Stimuli P_YES,85,disproportionate death,No,Yes,No,No,Yes,909,0
7803368,Main Stimuli P_YES,86,man-in-frontCrane,No,Yes,No,No,Yes,4976,0
7803368,Main Stimuli P_YES,87,bystander,No,Yes,No,No,Yes,846,0
7803368,Main Stimuli P_YES,88,disproportionate deathCrane,No,Yes,No,No,Yes,2105,0
7803368,Main Stimuli P_YES,89,loop,No,Yes,No,Yes,Yes,787,0
7803368,Main Stimuli P_YES,90,SuicidalRescue,Yes,No,No,Yes,Yes,523,0
7803368,Main Stimuli P_YES,91,BystanderPHOTruck,No,No,No,Yes,Yes,2101,0
7803368,Main Stimuli P_YES,92,HypotheticalConsentMine,Yes,No,Yes,Yes,No,2757,1
7803368,Main Stimuli P_YES,93,SubstitutedConsentCrane,Yes,No,Yes,No,Yes,415,1
7803368,Main Stimuli P_YES,94,InexpensiveRescue,No,Yes,No,No,Yes,359,0
7803368,Main Stimuli P_YES,95,SubstitutedConsentTruck,Yes,No,Yes,No,Yes,1666,1
7803368,Main Stimuli P_YES,96,collapse bridgeTruck,Yes,No,No,No,Yes,333,0
7803368,Main Stimuli P_YES,97,DropEquipment,No,Yes,No,Yes,Yes,2476,0
7803368,Main Stimuli P_YES,98,better alternative,No,Yes,No,No,Yes,1187,0
7803368,Main Stimuli P_YES,99,expensive equipmentTruck,No,Yes,No,No,Yes,433,0
7803368,Main Stimuli P_YES,100,DropEquipmentCrane,No,Yes,No,Yes,Yes,1124,1
7803368,Main Stimuli P_YES,101,DropEquipmentTruck,No,Yes,No,Yes,Yes,779,0
7803368,Main Stimuli P_YES,102,InexpensiveRescueCrane,No,Yes,No,No,Yes,1750,1
7803368,Main Stimuli P_YES,103,BystanderPHA&OTruck,No,Yes,No,Yes,Yes,534,0
7803368,Main Stimuli P_YES,104,BystanderPHA&OCrane,No,Yes,No,Yes,Yes,660,0
7803350,Main Stimuli P_YES,1,expensive equipment,No,Yes,No,No,Yes,5246,1
7803350,Main Stimuli P_YES,2,bystanderCrane,No,Yes,No,No,Yes,1756,0
7803350,Main Stimuli P_YES,3,costless rescueTruck,No,Yes,No,No,Yes,1073,1
7803350,Main Stimuli P_YES,4,HypotheticalConsentMine,Yes,No,Yes,Yes,No,6776,0
7803350,Main Stimuli P_YES,5,DropEquipment,No,Yes,No,Yes,Yes,1224,1
7803350,Main Stimuli P_YES,6,ExpensiveCollapseTruck,No,Yes,No,No,Yes,3209,1
7803350,Main Stimuli P_YES,7,BystanderPHOCrane,No,No,No,Yes,Yes,30755,0
7803350,Main Stimuli P_YES,8,intentional homicideCrane,No,Yes,No,Yes,Yes,4269,0
7803350,Main Stimuli P_YES,9,man-in-frontTruck,No,Yes,No,No,Yes,2311,0
7803350,Main Stimuli P_YES,10,BystanderPHA&OCrane,No,Yes,No,Yes,Yes,2914,0
7803350,Main Stimuli P_YES,11,InexpensiveRescue,No,Yes,No,No,Yes,3650,1
7803350,Main Stimuli P_YES,12,EfficientRiskTruck,No,Yes,No,No,Yes,4323,1
7803350,Main Stimuli P_YES,13,implied consentTruck,Yes,No,Yes,Yes,No,2395,1
7803350,Main Stimuli P_YES,14,collapse bridgeTruck,Yes,No,No,No,Yes,3960,0
7803350,Main Stimuli P_YES,15,FootbridgePHO,No,No,No,Yes,Yes,4284,1
7803350,Main Stimuli P_YES,16,BystanderPHOTruck,No,No,No,Yes,Yes,9555,1
7803350,Main Stimuli P_YES,17,BystanderPHA&O,No,Yes,No,Yes,Yes,3408,0
7803350,Main Stimuli P_YES,18,disproportionate deathMine,No,Yes,No,No,Yes,5035,0
7803350,Main Stimuli P_YES,19,costless rescue,No,Yes,No,No,Yes,1707,1
7803350,Main Stimuli P_YES,20,footbridge,Yes,No,Yes,Yes,No,1175,0
7803350,Main Stimuli P_YES,21,BystanderPHA&OTruck,No,Yes,No,Yes,Yes,7357,1
7803350,Main Stimuli P_YES,22,HypotheticalConsent,Yes,No,Yes,Yes,No,2513,1
7803350,Main Stimuli P_YES,23,InexpensiveRescueMine,No,Yes,No,No,Yes,1277,1
